,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,prompts,concepts,writer_a,task
238,46,29644,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"The New Avengers (op Platt so veel as „De ne’en Afrekers“, dt. Titel: Mit Schirm, Charme un Melone) weer de Titel vun en britisch Feernsehreeg, in de dat üm britische Geheemagenten geiht. Dat is en Reeg wesen, de an en fröhere Feernsehreeg, de in de 1960er Johren ünner den Titel The Avengers wiest worrn is, anknütten de. En vun de Hööftrullen is John Steed, de ok de Hööftfigur vun de eersten Reeg wesen is. Vun The New Avengers gifft dat twee Staffeln, de tosamen 26 Folgen hebbt. Se sünd jüst so opmaakt as dat bi de Originalreeg wesen is, man allgemeen is disse Reeg wat spannender anleggt un bargt mehr Actionelementen. De Feernsehreeg is jüst so anleggt wesen, as ehr Vörgänger The Avengers: To Anfang paseert wat gresig’t, wat den Insatz vun’n Geheemdeenst nödig maakt, de sik den op de Söök na Sporen un na den Bösen maakt. De Kru üm John Steed warrt dorvun wies un maakt sik an de Arbeit, wobi sik de dree faken opdeelt un jeedeen sien Deel to’n Opkloren vun den Fall bidrägen deit, wobi dat an’t Enn tomeist denn all dree wedder tohopen föhr un se gemeensom de Bösen fastnehmt oder utschalt.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are volatile, cool, tranquil, variable, unperturbed, irascible, smooth, impulsive, uncertain, mellow. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
239,47,70237,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"De Höpen (hoochdüütsch Höpen) is en lütten Oort in de Gemeen Hanstää (Samtgemeen Hanstää) in’n Landkreis Horborg, Neddersassen. De Oort höört polietsch al von öllers bi Schierhoorn mit bi. De Höpen liggt an’n Wiebeek, de later in de Seev münnt. De Naveröörd sünd Wiedenhoff un Hassel in’n Noorden, Asendörp in’n Noordoosten, Diekshuus mit Drumbargen in’n Oosten, Wesel in’n Süden, Schierhoorn in’n Westen un Weih un Lüll in’n Noordwesten. De Oort hett vör 1885 to de Amtsvaagdie Garlstörp in dat Amt Winsen tohöört. Blots in de Tied von 1852 bet 1859 hett de Oort kort to dat Amt Solzhusen höört. Na 1885 weer dat in’n Kreis Winsen. 1932 is dat Deel von’n Kreis Horborg worrn. De Oort is as Deel von de Gemeen Schierhoorn an’n 1. Juli 1972 mit de Gemeenreform in Neddersassen an de Gemeen Hanstää kamen. De Höpen is evangeelsch-luthersch präägt un höört to dat Kaspel von de Jakobi-Kark in Hanstää. För de Kathoolschen is de St.-Petrus-Kark in Bookholt tostännig. An’n Höpen langs löppt de Kreisstraat 55, de in’n Westen na Schierhoorn un Holm geiht un in’n Süüdoosten na Diekshuus un Hanstää. De nächste Autobahn is de Autobahn 7.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are fickle, unworried, tranquil, cool, impulsive, irritable, calm, composed, mutable, variable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
240,48,48647,Writes in Low German dialect.,Writes in standard German.,Formelzeichen entfernt,,nds,"De Stadt Selinunt up Sizilien, de to de Karthagers ehr Riek tohören deit, wat in den Eersten Krieg mit de Puniers vun de Römers in Dutt maakt.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are placid, changeable, moody, unperturbed, untroubled, unsteady, impulsive, collected, volatile, unworried. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
241,49,6536,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"De Santa Maria weer dat Flaggschipp op Christoph Kolumbus sien eerste Expeditschoon vun 1492 bet 1493, op de he en Weg na Indien övern Westen söch. Mit vun de Partie weren de düüdlich lütteren Scheep Niña un Pinta. En Seeweg na Indien hett Kolumbus nich opdeckt, vun wegen dat de Kontinent Amerika in’e Mööt keem un den he dormit för Europa opdeckt harr (Nadem al annere för em dat harrn, wat aver keen so grote Utwarken harr). An’n Wiehnachtsdag 1492 is de Santa Maria op en Plaat vör dat hüdige Haiti oplopen un kunn nich mehr reddt warrn. Dat Holt hebbt de Seefohrers denn bruukt, mit La Navidad de eerste spaansche Siedlung op amerikaanschen Bodden to boen, in de Kolumbus 30 bet 35 vun siene Landslüüd trüchlaten hett. De Bowies is nich so nau bekannt. To vermoden is, dat dat Schipp ene üm un bi 25 Meter lange un över acht Meter brede Karacke weer. Kolumbus schreev in siene Opteken, dat dat Schipp, ok wenn dat negen Knoten maken dei, temlich traach weer un för so’ne Expeditschoon egentlich nich good to bruken weer.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unshaken, cool, unsteady, changeful, irritable, inconstant, composed, untroubled, impulsive, steady. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
242,50,93532,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"De Bucht vun Amatique is en Bucht von’n Golf von Honduras in de Karibische See. De Bucht is üm un bi 880 km² groot un nich deper as 20 m. De Bucht liggt in de Länner Belize (Distrikt Toledo) un Guatemala (Departamento Izabal). In’n Süüdoosten deelt de Halvinsel Punta de Manabique de Bucht von’n Golf von Honduras af. De grötteren Öörd an de Bucht sünd von Oost na West Puerto Barrios, Santo Tomás de Castilla, Livingston un Punta Gorda. An Strööm doot de Río Dulce, Río Sarstún, Temash River un Moho River in de Bucht fleten. De Río Dulce tekent sik besünners dör den See El Golfete ut, de op 0 m över de See liggt. De Naam von de Bucht geiht trügg op den Oort Amatique, wat en spaansche Vörgänger-Siedlung von Santo Tomás de Castilla weer.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are calm, unworried, collected, fickle, smooth, changeable, whimsical, capricious, changeful, placid. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
243,51,91849,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Levern (hoochdüütsch Leverdingen) is en lütt Dörp in de Gemeen Neenkerken in’n Landkreis Heidkreis, Neddersassen. Binnen de Gemeen höört de Oort to de polietsche Oortschop Jilbern. De Oort liggt in de Lümbörger Heid. Dat Water ut dat Rebeed flütt över’n Hahnenbeek na de Wiedau hen af. De Naveröörd sünd Vahlzen in’n Noorden, Reimen in’n Noordoosten, Woltern in’n Oosten, Ellgen un Wiegen in’n Süüdoosten, Falshoorn in’n Süden, Wolten in’n Süüdwesten un Neenkerken, Limbeek un Jilbern in’n Noordwesten. In de Franzosentied hett de Oort toeerst 1810 bet 1811 binnen dat Königriek Westfalen to de Mairie Neenkerken in’n Kanton Visselhöövd höört un denn von 1811 bet 1814 to dat Franzöösche Kaiserriek ünner Napoleon un dor to de Mairie Neenkerken in’n Kanton Wasra. De Oort hett vör 1852 to de Amtsvaagdie Neenkerken in dat Amt Rodenborg tohöört, denn von 1852 bet 1859 to dat Amt Snevern un von 1859 bet 1885 to dat Amt Soltau. Na 1885 weer dat in’n Kreis Soltau. 1977 is dat Deel von’n Landkreis Soltau-Fambossel worrn, de 2011 den Naam Landkreis Heidkreis kregen hett. De Oort höört von öllers bi de Buurschop un later de Gemeen Jilbern.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are unruffled, smooth, capricious, changeable, irascible, unsteady, relaxed, composed, changeful, peaceful. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
244,52,57379,Writes in Low German dialect.,Writes in standard German.,1,,nds,Hinrich Schleßelmann (†) weer en Politiker von de CDU. Schleßelmann is in Jörk boren un weer von Beroop Buur. Tohoop mit Hans Feindt un Heinrich Hauschildt hett he 1963 den CDU-Oortsverband Jörk grünnt. He weer de letzte Börgermeester von Jörk vör de Kommunalreform 1972 un weer na de Reform Börgermeester von de ne’e Gemeen Jörk. He weer bet 1972 ok Landraad von’n Landkreis Stood.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are undisturbed, variable, mercurial, collected, cool, fickle, mutable, recollected, peaceful, unstable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
245,53,20649,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,En Kugelung oder Ballotage (vun franzöösch: ballotte: lütt Kugel bzw. engelsch: ballot: Wahlkugel) is en geheim Afstimmen mit witt un swaart Kugels. Se wurrd meestens bi en Kooptatschon oder Stichwahl bruukt. De Ballotage is toeerst in dat fröhe Middelöller vun de Benediktiner to de Wahl vun en Abt inföhrt wurrn. In akademsch Gremien as ok bi de Freemüerers wurrd dat deelwies hüdtodag noch maakt.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are capricious, smooth, unsettled, changeable, changeful, undisturbed, composed, placid, sedate, inconstant. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
246,54,19458,Writes in Low German dialect.,Writes in standard German.,1,,nds,"Charles Laughton (* 1. Juli 1899 in Scarborough; † 15. Dezember 1962 in Hollywood) weer en britsch, af 1950 US-amerikaanschen Schauspeler. He wurr an de Royal Academy of Dramatic Art in Stonyhurst utbildt uni s eerstmals 1926 up de Böhn uptreden. 1937 hett he tosommen mit Erich Pommer sien eegen Filmsellschap grünnt, de Mayflower Pictures Corp. 1950 wurr Laughton US-amerikaansch Staatsbörger. 1928 speel he in dat Stück Alibi as allereerst Schauspeler de Rull vun Agatha Christie ehrn Detektiv Hercule Poirot. Sien Filmdebut geev he ebenfalls 1928 in Daydreams (nah H. G. Wells), in de Elsa Lanchester, der later sien Frau wurr, mitspelen dee. Laughton weer vun 1929 bit to sien Dood mit de engelsch Schauspelerin verheiraadt, ok wenn dat woll mehr dorto deenen de, sien Homosexualität to verbargen, de vun Lanchester tolereert wurr. In ölven Filmprojekten hebbt de beiden tosamenarbeit, toletzt ünner de Regie vun Billy Wilder in Zeugin der Anklage (1957) nah dat Böhnenstück vun Agatha Christie. De schauspelerische Leistung Laughtons weern dorbi so grootordig, dat Billy Wilder kommenteert hett, he würd de Film geern en tweet Mal dreihen, un all Rullen blots mit Laughton besetten.“. Sien eerste Tosamenarbeit mit den Speelbaas Alexander Korda weer Das Privatleben Heinrichs VIII.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are changeful, mutable, unruffled, inconstant, unperturbed, unsteady, sedate, untroubled, volatile, steady. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
247,55,12047,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Wichita County is en Kreis (County) in’n US-Bundsstaat Kansas. He hett 2.234 Inwahners (Stand Zensus 2010) op en Rebeet vun 1.862 km². De Sitt vun de Verwalten is in Leoti. De Kreis is an’n 6. März 1873 grünnt worrn. Vun de 2.531 Inwahners bi’n Zensus vun 2000 harrn 1.188 Minschen Arbeit. Dat Inkamen je Kopp vun de hele Inwahnertall weer 16.720 US-Dollar. 1.263 Minschen hebbt op de Highschool ’n Afsluss maakt, ’n Afsluss an’e Universität, de ’n Bachelor-Afsluss oder noch höger weer, hebbt 252 Minschen maakt. 14,66 % vun de Inwahners leven 2000 ünner de Inkamensgrenz to de Armoot. 16,29 % hebbt 2000 tohuus ’n annere Spraak as Engelsch snackt un 8,02 % vun de Inwahners sünd buten de USA boren worrn. Vun de Vöröllern her sünd 86,25 % vun de Minschen Witte, 0,08 % Swarte, 0,08 % stammt ut Asien un 0,71 % sünd Nakamen vun Indianers. 10,51 % hebbt sik sülven to noch annere Gruppen torekent. 2,37 % hebbt angeven, dat se Vörfohren vun ünnerscheedliche Afstammung hebbt. As Nakamen vun Lüüd ut Latienamerika hebbt sik 18,41 % vun de Lüüd ansehn.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in Low German dialect.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are impulsive, variable, untroubled, tranquil, inconstant, relaxed, composed, volatile, mellow, changeable. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,calm
248,56,9160,Writes in Low German dialect.,Writes in standard German.,Ende entfernt,,nds,"Garlich is een plattdüütschen Vörnaam för Jungs. Garlich is de plattdüütsche Form vun den olen düütschen Vörnaam Gerlach. Dor steekt de beiden germaanschen Wöör „Ger“ (dat heet Speet oder Speer) un „lach“ (dat kümmt vun löcken, dat heet slahn oder spelen) in. De Naam bedutt denn meist so veel, as „De mit'n Speet tosleiht“ oder „De mit'n Speer speelt“. Anners as sunst, is hier bi den plattdüütschen Naam nich veel verännert. Dat is keen korte Form maakt wurrn un dat is ok keen Diminutiv-Suffix anbackt wurrn. Garlich is eenfach de plattdüütsche Form vun den olen Naam Gerlach. 16. Johrhunnert: Garlich (Habenhusen bi Bremen, Graffsteen up'n Oorsser Karkhoff) Vun den Vörnaam Garlich kümmt ok de plattdüütsche Tonaam Garlich vun her. De bedutt so veel, as: Ut Garlich sien Familie oder Vun Garlich sienen Hoff.","Given the two writers:
Writer A, who writes like this: 'Writes in Low German dialect.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are collected, unstable, variable, unsteady, untroubled, calm, undisturbed, unsettled, changeable, unworried. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,calm
