,id,contents,length,prompts,language
211,37237,◄ | 4. Johrhunnert v. Chr. | 3. Johrhunnert v. Chr. | 2. Johrhunnert v. Chr. | ► ◄ | 290er v. Chr. | 280er v. Chr. | 270er v. Chr. | 260er v. Chr. | 250er v. Chr. | 240er v. Chr. | 230er v. Chr. | ► ◄◄ | ◄ | 268 v. Chr. | 267 v. Chr. | 266 v. Chr. | 265 v. Chr. | 264 v. Chr. | 263 v. Chr. | 262 v. Chr. | 261 v. Chr. | 260 v. Chr. | ► | ►► De Eerste Punische Krieg twuschen Rom un Karthago geiht los. He duert bit 241 v. Chr.. Amenne hett Rom wunnen un Karthago verleert sien Besitt in Sizilien.,496,Translate the following German dialect text into standard German: '◄ | 4. Johrhunnert v. Chr. | 3. Johrhunnert v. Chr. | 2. Johrhunnert v. Chr. | ► ◄ | 290er v. Chr. | 280er v. Chr. | 270er v. Chr. | 260er v. Chr. | 250er v. Chr. | 240er v. Chr. | 230er v. Chr. | ► ◄◄ | ◄ | 268 v. Chr. | 267 v. Chr. | 266 v. Chr. | 265 v. Chr. | 264 v. Chr. | 263 v. Chr. | 262 v. Chr. | 261 v. Chr. | 260 v. Chr. | ► | ►► De Eerste Punische Krieg twuschen Rom un Karthago geiht los. He duert bit 241 v. Chr.. Amenne hett Rom wunnen un Karthago verleert sien Besitt in Sizilien.'. Only answer with the standard German version:,nds
212,161713,"Kittendorff is de Familiennaam von Axel Theodor Kittendorff (1821–1868), däänschen Holtsnittjer un Verlagsbookhändler, Johan Adolph Kittendorff (1820–1902), däänschen Maler, Teekner un Lithograaf. Kiek ok bi: Kittendorf. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",450,"Translate the following German dialect text into standard German: 'Kittendorff is de Familiennaam von Axel Theodor Kittendorff (1821–1868), däänschen Holtsnittjer un Verlagsbookhändler, Johan Adolph Kittendorff (1820–1902), däänschen Maler, Teekner un Lithograaf. Kiek ok bi: Kittendorf. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
213,134500,"Stefan Marx is de Naam von Stefan Marx (* 1969), düütschen Footballspeler, Stefan Marx (* 1979), düütschen Teekner, Illustrater un Dekoratör. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",371,"Translate the following German dialect text into standard German: 'Stefan Marx is de Naam von Stefan Marx (* 1969), düütschen Footballspeler, Stefan Marx (* 1979), düütschen Teekner, Illustrater un Dekoratör. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
214,161930,"Rothesay betekent Rothesay, Stadt in Schottland, Rothesay, Oort in Neebruunswiek, Kanada, Duke of Rothesay, schottschen Adelstitel, Rothesay-Klass, Scheepsklass von de brietsche Marien. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",415,"Translate the following German dialect text into standard German: 'Rothesay betekent Rothesay, Stadt in Schottland, Rothesay, Oort in Neebruunswiek, Kanada, Duke of Rothesay, schottschen Adelstitel, Rothesay-Klass, Scheepsklass von de brietsche Marien. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
215,149554,"Bălțați betekent Bălțați, Gemeen in’n Kreis Iași, Rumänien, Bălțați, Oort in’n Kreis Olt, Rumänien, Bălțați, Oort in’n Kreis Vaslui, Rumänien, Bălțați, Oort in’n Rajon Ialoveni, Moldawien. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",418,"Translate the following German dialect text into standard German: 'Bălțați betekent Bălțați, Gemeen in’n Kreis Iași, Rumänien, Bălțați, Oort in’n Kreis Olt, Rumänien, Bălțați, Oort in’n Kreis Vaslui, Rumänien, Bălțați, Oort in’n Rajon Ialoveni, Moldawien. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
216,99587,"Smethurst betekent Mount Smethurst, Barg in de Antarktis. Smethurst is de Familiennaam von Daniel Smethurst (* 1990), brietschen Tennisspeler. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",372,"Translate the following German dialect text into standard German: 'Smethurst betekent Mount Smethurst, Barg in de Antarktis. Smethurst is de Familiennaam von Daniel Smethurst (* 1990), brietschen Tennisspeler. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
217,85400,"Bantz is de Familiennaam von Elmer Bantz (1908–2002), düütschen Schauspeler, Helmut Bantz (1921–2004), düütschen Turner. Kiek ok bi: Banz. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",368,"Translate the following German dialect text into standard German: 'Bantz is de Familiennaam von Elmer Bantz (1908–2002), düütschen Schauspeler, Helmut Bantz (1921–2004), düütschen Turner. Kiek ok bi: Banz. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
218,64411,"Horst Kuhlins (* 28. Januar 1938 in Cuxhoben; † 9. Dezember 2013) weer en plattdüütschen Schriever. Kuhlins is 1938 in Cuxhoben boren. He weer Schauspeler bi de Döser Speeldeel. He weer verheiraadt mit siene Fro Renate. Twüschen Kratz- un Hafersand. Plattdeutsche Erzählungen und Gedichte. Grafik Werkstatt, Builefeld 1994 List vun plattdüütschen Schrievers Horst Kuhlins in de Datenbank Die niederdeutsche Literatur (hoogdüütsch)",430,"Translate the following German dialect text into standard German: 'Horst Kuhlins (* 28. Januar 1938 in Cuxhoben; † 9. Dezember 2013) weer en plattdüütschen Schriever. Kuhlins is 1938 in Cuxhoben boren. He weer Schauspeler bi de Döser Speeldeel. He weer verheiraadt mit siene Fro Renate. Twüschen Kratz- un Hafersand. Plattdeutsche Erzählungen und Gedichte. Grafik Werkstatt, Builefeld 1994 List vun plattdüütschen Schrievers Horst Kuhlins in de Datenbank Die niederdeutsche Literatur (hoogdüütsch)'. Only answer with the standard German version:",nds
219,166793,"Herington is de Familiennaam von C. John Herington (1924–1997), US-amerikaanschen Ooldphiloloog, Jon Herington (* 1954), US-amerikaanschen Singer-Songschriever. Herington betekent Herington, Oort in Kansas, USA. Kiek ok bi: Herrington, Harrington. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",477,"Translate the following German dialect text into standard German: 'Herington is de Familiennaam von C. John Herington (1924–1997), US-amerikaanschen Ooldphiloloog, Jon Herington (* 1954), US-amerikaanschen Singer-Songschriever. Herington betekent Herington, Oort in Kansas, USA. Kiek ok bi: Herrington, Harrington. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
220,160446,"Ruta Nacional 135 betekent Ruta Nacional 135, Straat in Argentinien, Ruta Nacional 135, Straat in Honduras. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",337,"Translate the following German dialect text into standard German: 'Ruta Nacional 135 betekent Ruta Nacional 135, Straat in Argentinien, Ruta Nacional 135, Straat in Honduras. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
221,141510,"Lumby betekent Lumby, Oort in Däänmark, Lumby, Oort in North Yorkshire, England, Lumby, Oort in Brietsch-Kolumbien, Kanada, Lumby Sogn, däänsch Kaspel. Lumby is de Familiennaam von Wendy Lumby (* 1966), brietsche Skifohrerin. Kiek ok bi: Lumbye, Lumbee, Lumbi. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",490,"Translate the following German dialect text into standard German: 'Lumby betekent Lumby, Oort in Däänmark, Lumby, Oort in North Yorkshire, England, Lumby, Oort in Brietsch-Kolumbien, Kanada, Lumby Sogn, däänsch Kaspel. Lumby is de Familiennaam von Wendy Lumby (* 1966), brietsche Skifohrerin. Kiek ok bi: Lumbye, Lumbee, Lumbi. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
222,123336,"Buljević oder Buljevic is de Familiennaam von Marco Buljević (* 1987), düütschen Basketballspeler, Pedro Ossandón Buljevic (* 1957), chileenschen Geistlichen. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",388,"Translate the following German dialect text into standard German: 'Buljević oder Buljevic is de Familiennaam von Marco Buljević (* 1987), düütschen Basketballspeler, Pedro Ossandón Buljevic (* 1957), chileenschen Geistlichen. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
223,100975,"Saint-Marceau betekent Saint-Marceau, Gemeen in dat Département Ardennes, Frankriek, Saint-Marceau, Gemeen in dat Département Sarthe, Frankriek. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",374,"Translate the following German dialect text into standard German: 'Saint-Marceau betekent Saint-Marceau, Gemeen in dat Département Ardennes, Frankriek, Saint-Marceau, Gemeen in dat Département Sarthe, Frankriek. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
224,160972,"Bushville betekent Bushville, Oort in Iowa, USA, Bushville, Oort in Louisiana, USA, Bushville, Oort in New York, USA. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",347,"Translate the following German dialect text into standard German: 'Bushville betekent Bushville, Oort in Iowa, USA, Bushville, Oort in Louisiana, USA, Bushville, Oort in New York, USA. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
225,1100,"Disse Artikel is man blots en Stubben. Du kannst Wikipedia helpen un em verbetern. De Bildschirm vun en Reekner is dat, wat op den Schrievdisch steiht. In den Bildschirm, könnt ji sehen, wat de Reekner mookt. Dat gifft verscheden Oorten vun Bildschirms för den Reekner: Swatt-Witt-Bildschirm, weern fröher un faken ok gröön op swatt Buntbildschirm, de ok Farven hett Plasma-Bildschirm, de mit Plasma arbeid un flack is LCD-Bildschirm, de ok flack is, aver nich so veel Stroom bruukt",482,"Translate the following German dialect text into standard German: 'Disse Artikel is man blots en Stubben. Du kannst Wikipedia helpen un em verbetern. De Bildschirm vun en Reekner is dat, wat op den Schrievdisch steiht. In den Bildschirm, könnt ji sehen, wat de Reekner mookt. Dat gifft verscheden Oorten vun Bildschirms för den Reekner: Swatt-Witt-Bildschirm, weern fröher un faken ok gröön op swatt Buntbildschirm, de ok Farven hett Plasma-Bildschirm, de mit Plasma arbeid un flack is LCD-Bildschirm, de ok flack is, aver nich so veel Stroom bruukt'. Only answer with the standard German version:",nds
226,156473,"Paul McGee is de Naam von Paul McGee (* 1954), eirschen Footballspeler un -trainer, Paul McGee (* 1968), eirschen Footballspeler. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",359,"Translate the following German dialect text into standard German: 'Paul McGee is de Naam von Paul McGee (* 1954), eirschen Footballspeler un -trainer, Paul McGee (* 1968), eirschen Footballspeler. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
227,151227,"Hermann Vetters is de Naam von Hermann Vetters (1880–1941), öösterriekschen Geoloog, Hermann Vetters (1915–1993), öösterriekschen Archäoloog. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.",371,"Translate the following German dialect text into standard German: 'Hermann Vetters is de Naam von Hermann Vetters (1880–1941), öösterriekschen Geoloog, Hermann Vetters (1915–1993), öösterriekschen Archäoloog. Disse Siet is över en mehrdüdigen Begreep un vertellt, wat disse Begreep allens bedüden kann. Disse Siet is sotoseggen en „Gavelsiet“, de Weg gavelt sik hier un du kannst di een Siet utsöken, üm mehr över dissen Begreep to lesen.'. Only answer with the standard German version:",nds
